userId	itemId	rating
s3U1003723	P1032315	5.0
s3U1008245	P1028562	4.0
s3U1000243	P1009057	4.0
s3U1006633	P1019346	5.0
s3U1002225	P1026077	5.0
s3U1005159	P1027302	5.0
s3U1008553	P1016497	5.0
s3U1002037	P1007415	5.0
s3U1007935	P1017380	5.0
s3U1007750	P1023256	5.0
s3U1004570	P1007415	4.0
s3U1001271	P1012765	5.0
s3U1000954	P1014674	5.0
s3U1001107	P1003053	5.0
s3U1000944	P1013766	5.0
s3U1008418	P1032540	5.0
s3U1003345	P1014674	5.0
s3U1001044	P1034611	5.0
s3U1006237	P1007415	4.0
s3U1004404	P1033200	5.0
s3U1004096	P1029481	4.0
s3U1006962	P1027356	5.0
s3U1000058	P1008650	4.0
s3U1003961	P1028111	5.0
s3U1004224	P1030642	4.0
s3U1003128	P1024035	5.0
s3U1004934	P1027537	4.0
s3U1002231	P1003975	5.0
s3U1004684	P1027747	3.0
s3U1006146	P1021204	4.0
s3U1002755	P1005007	5.0
s3U1000708	P1027747	5.0
s3U1003082	P1034431	5.0
s3U1006877	P1032538	4.0
s3U1001045	P1011611	5.0
s3U1007970	P1013017	5.0
s3U1006662	P1008992	4.0
s3U1000356	P1013766	4.0
s3U1004886	P1000601	5.0
s3U1006602	P1027747	3.0
s3U1003485	P1013766	3.0
s3U1005467	P1024098	2.0
s3U1003021	P1017140	4.0
s3U1000083	P1012297	5.0
s3U1005696	P1010923	5.0
s3U1005779	P1009057	5.0
s3U1004087	P1027747	5.0
s3U1001224	P1033469	5.0
s3U1005785	P1028815	5.0
s3U1006672	P1032723	4.0
s3U1001003	P1013120	3.0
s3U1008537	P1023256	5.0
s3U1002231	P1025357	5.0
s3U1002991	P1013864	5.0
s3U1001771	P1011411	5.0
s3U1006761	P1019719	5.0
s3U1006768	P1004142	4.0
s3U1004836	P1027302	5.0
s3U1004479	P1017003	5.0
s3U1003764	P1008665	5.0
s3U1004352	P1024813	5.0
s3U1000978	P1026878	4.0
s3U1002524	P1017999	5.0
s3U1001334	P1028562	5.0
s3U1007071	P1018213	5.0
s3U1004517	P1032220	5.0
s3U1001071	P1000590	5.0
s3U1003131	P1008650	5.0
s3U1000840	P1024911	5.0
s3U1003879	P1013766	5.0
s3U1007922	P1032687	5.0
s3U1006334	P1010801	2.0
s3U1004531	P1023121	5.0
s3U1000228	P1014318	5.0
s3U1002306	P1014275	5.0
s3U1001977	P1033560	5.0
s3U1008272	P1029516	5.0
s3U1007885	P1031880	5.0
s3U1000409	P1027302	4.0
s3U1001955	P1000287	5.0
s3U1006070	P1000266	5.0
s3U1006153	P1001275	3.0
s3U1005828	P1028562	5.0
s3U1000044	P1032687	4.0
s3U1005717	P1005903	5.0
s3U1007652	P1000080	5.0
s3U1004137	P1008009	5.0
s3U1007316	P1007415	5.0
s3U1005658	P1002579	5.0
s3U1007120	P1014278	5.0
s3U1004005	P1006085	5.0
s3U1003632	P1032016	4.0
s3U1001620	P1008623	3.0
s3U1004663	P1001830	4.0
s3U1007875	P1010559	5.0
s3U1007754	P1032867	5.0
s3U1003412	P1027747	2.0
s3U1007568	P1008650	5.0
s3U1006755	P1007415	5.0
s3U1008307	P1028562	5.0
s3U1003645	P1021570	3.0
s3U1000919	P1030029	3.0
s3U1002579	P1005300	5.0
s3U1006803	P1020665	1.0
s3U1000749	P1023096	5.0
s3U1001024	P1015302	5.0
s3U1003146	P1005792	5.0
s3U1003652	P1029238	5.0
s3U1000455	P1013017	5.0
s3U1002873	P1000601	5.0
s3U1000916	P1012181	1.0
s3U1000980	P1014102	5.0
s3U1004451	P1027747	5.0
s3U1005125	P1015302	2.0
s3U1000035	P1016097	5.0
s3U1001565	P1005973	5.0
s3U1005562	P1015969	5.0
s3U1006869	P1028496	3.0
s3U1005152	P1021364	5.0
s3U1005600	P1004032	5.0
s3U1003365	P1012984	5.0
s3U1008290	P1007415	4.0
s3U1007930	P1015951	4.0
s3U1000028	P1012181	5.0
s3U1005944	P1024982	5.0
s3U1003341	P1026807	5.0
s3U1001436	P1026923	5.0
s3U1001727	P1016097	5.0
s3U1005354	P1009455	1.0
s3U1003358	P1027537	5.0
s3U1006743	P1006043	5.0
s3U1002151	P1028639	4.0
s3U1002958	P1028786	5.0
s3U1004575	P1003805	5.0
s3U1002836	P1020784	5.0
s3U1007894	P1008009	3.0
s3U1007309	P1003805	5.0
s3U1003492	P1027425	5.0
s3U1002552	P1014102	5.0
s3U1001229	P1031924	5.0
s3U1000443	P1006659	5.0
s3U1004972	P1033001	5.0
s3U1005002	P1027007	5.0
s3U1008195	P1031288	4.0
s3U1006783	P1009455	1.0
s3U1000086	P1005683	5.0
s3U1007679	P1014535	5.0
s3U1004802	P1018213	5.0
s3U1002815	P1028349	5.0
s3U1005322	P1004592	4.0
s3U1008433	P1006468	4.0
s3U1004553	P1024909	5.0
s3U1003898	P1032988	5.0
s3U1000510	P1007542	5.0
s3U1002783	P1015470	5.0
s3U1002719	P1028496	5.0
s3U1006535	P1024457	5.0
s3U1005090	P1007415	5.0
s3U1006016	P1014683	5.0
s3U1008397	P1021703	5.0
s3U1002750	P1027356	5.0
s3U1006061	P1001830	5.0
s3U1002488	P1014198	5.0
s3U1003847	P1015984	5.0
s3U1000218	P1012615	5.0
s3U1005588	P1021254	1.0
s3U1007470	P1004032	5.0
s3U1000940	P1013237	5.0
s3U1004558	P1028500	5.0
s3U1005552	P1032058	4.0
s3U1007039	P1031993	5.0
s3U1006947	P1008588	4.0
s3U1005247	P1009968	5.0
s3U1002546	P1008650	4.0
s3U1005224	P1018975	4.0
s3U1007220	P1006318	5.0
s3U1000594	P1026749	3.0
s3U1006502	P1011265	5.0
s3U1003802	P1028181	5.0
s3U1002975	P1017517	5.0
s3U1000679	P1023256	3.0
s3U1007130	P1016046	5.0
s3U1005793	P1023256	3.0
s3U1003587	P1021002	3.0
s3U1008071	P1020361	5.0
s3U1004391	P1032687	4.0
s3U1002655	P1012181	5.0
s3U1003016	P1017380	5.0
s3U1000051	P1018731	5.0
s3U1003321	P1010851	5.0
s3U1002799	P1033166	5.0
s3U1004617	P1009815	5.0
s3U1001436	P1025263	5.0
s3U1006067	P1028379	3.0
s3U1003225	P1023877	5.0
s3U1002488	P1005224	5.0
s3U1006535	P1016497	5.0
s3U1005974	P1024062	5.0
s3U1003569	P1001830	4.0
s3U1005008	P1027302	5.0
s3U1003198	P1026908	5.0
s3U1007763	P1029127	5.0
s3U1002642	P1000287	5.0
s3U1000663	P1005300	3.0
s3U1004758	P1030754	4.0
s3U1001408	P1021254	5.0
s3U1000175	P1033291	4.0
s3U1002608	P1027747	4.0
s3U1006346	P1015794	5.0
s3U1006339	P1033807	5.0
s3U1003408	P1007415	5.0
s3U1005788	P1032573	4.0
s3U1008160	P1010314	2.0
s3U1004669	P1009455	5.0
s3U1008272	P1019567	4.0
s3U1002640	P1027302	4.0
s3U1006788	P1029009	5.0
s3U1004814	P1000590	4.0
s3U1001550	P1000196	5.0
s3U1008495	P1000599	5.0
s3U1004949	P1018394	4.0
s3U1004497	P1032049	5.0
s3U1002595	P1028896	5.0
s3U1006244	P1005878	4.0
s3U1008348	P1013644	4.0
s3U1008136	P1010559	5.0
s3U1002744	P1017999	5.0
s3U1008036	P1012181	5.0
s3U1002290	P1008396	2.0
s3U1005512	P1026749	5.0
s3U1001114	P1007415	5.0
s3U1003940	P1032058	4.0
s3U1006548	P1020326	5.0
s3U1002492	P1013036	5.0
s3U1001418	P1014674	5.0
s3U1004924	P1021193	5.0
s3U1002830	P1015946	5.0
s3U1005402	P1030937	5.0
s3U1000434	P1000080	4.0
s3U1000879	P1013193	5.0
s3U1007530	P1028639	4.0
s3U1006598	P1020516	4.0
s3U1001835	P1016703	5.0
s3U1003068	P1032745	5.0
s3U1007113	P1003671	4.0
s3U1001051	P1008650	5.0
s3U1005501	P1004231	5.0
s3U1002549	P1032016	5.0
s3U1005876	P1006688	5.0
s3U1005407	P1013766	3.0
s3U1008301	P1014051	5.0
s3U1000558	P1033560	5.0
s3U1003589	P1032638	5.0
s3U1002444	P1026714	5.0
s3U1003937	P1019605	5.0
s3U1005477	P1016085	2.0
s3U1001037	P1016097	4.0
s3U1006409	P1012133	5.0
s3U1000203	P1026903	5.0
s3U1002631	P1023256	5.0
s3U1000157	P1019150	5.0
s3U1004328	P1026259	4.0
s3U1005986	P1007415	3.0
s3U1003088	P1008650	5.0
s3U1000864	P1006939	4.0
s3U1003406	P1008650	5.0
s3U1007844	P1009178	1.0
s3U1003387	P1022132	5.0
s3U1004006	P1013193	4.0
s3U1000617	P1013017	5.0
s3U1008317	P1007568	5.0
s3U1005486	P1007676	5.0
s3U1005991	P1008009	5.0
s3U1008083	P1015302	5.0
s3U1005377	P1014051	2.0
s3U1006330	P1031870	5.0
s3U1004362	P1015951	1.0
s3U1008068	P1026094	4.0
s3U1003618	P1011018	3.0
s3U1002283	P1021364	5.0
s3U1005182	P1021462	5.0
s3U1007443	P1011252	4.0
s3U1007982	P1032049	5.0
s3U1008189	P1016097	4.0
s3U1000806	P1027302	5.0
s3U1007693	P1026544	4.0
s3U1008379	P1003346	4.0
s3U1002044	P1015107	5.0
s3U1000178	P1032016	5.0
s3U1008064	P1032867	4.0
s3U1000062	P1008969	4.0
s3U1006036	P1006656	5.0
s3U1006280	P1021570	5.0
s3U1005169	P1012797	2.0
s3U1003619	P1014278	1.0
s3U1003848	P1033196	4.0
s3U1005566	P1014102	5.0
s3U1000702	P1006627	5.0
s3U1007685	P1026109	3.0
s3U1006131	P1022108	4.0
s3U1000881	P1028562	1.0
s3U1008511	P1018368	3.0
s3U1006665	P1010711	1.0
s3U1001017	P1008118	5.0
s3U1002498	P1006481	5.0
s3U1004095	P1016378	4.0
s3U1008055	P1013667	5.0
s3U1002042	P1028896	5.0
s3U1004791	P1023121	5.0
s3U1004161	P1010825	5.0
s3U1007331	P1000481	5.0
s3U1003826	P1015984	4.0
s3U1006607	P1004147	5.0
s3U1001624	P1021350	4.0
s3U1002485	P1003036	4.0
s3U1005145	P1028098	4.0
s3U1007971	P1032687	5.0
s3U1002744	P1002978	5.0
s3U1000906	P1005263	5.0
s3U1001343	P1020200	5.0
s3U1007237	P1000489	5.0
s3U1006312	P1004657	5.0
s3U1003955	P1027747	5.0
s3U1004179	P1009968	5.0
s3U1008309	P1012297	5.0
s3U1001674	P1032058	5.0
s3U1005871	P1006145	5.0
s3U1002355	P1009782	5.0
s3U1008270	P1014255	5.0
s3U1003209	P1009968	5.0
s3U1002322	P1027302	5.0
s3U1004578	P1014051	5.0
s3U1008261	P1007204	5.0
s3U1001881	P1023256	5.0
s3U1006268	P1014051	4.0
s3U1003055	P1028562	5.0
s3U1001041	P1000266	5.0
s3U1001639	P1013209	4.0
s3U1008517	P1004241	5.0
s3U1003057	P1019184	5.0
s3U1006869	P1000022	5.0
s3U1002518	P1002807	5.0
s3U1004994	P1012297	4.0
s3U1003103	P1021170	5.0
s3U1004762	P1006431	5.0
s3U1002757	P1028562	5.0
s3U1000426	P1012297	2.0
s3U1002750	P1005168	5.0
s3U1001975	P1010681	4.0
s3U1001146	P1009057	5.0
s3U1008332	P1030666	5.0
s3U1000261	P1032638	3.0
s3U1002793	P1012181	4.0
s3U1003337	P1035819	4.0
s3U1001330	P1016021	5.0
s3U1005599	P1020634	4.0
s3U1002594	P1006659	5.0
s3U1000903	P1008969	5.0
s3U1003156	P1008009	5.0
s3U1008530	P1018213	5.0
s3U1008240	P1027537	4.0
s3U1001065	P1023256	5.0
s3U1002999	P1004080	5.0
s3U1007009	P1028301	4.0
s3U1004457	P1007415	5.0
s3U1002231	P1023121	5.0
s3U1003351	P1006586	5.0
s3U1002097	P1006019	5.0
s3U1007396	P1024945	5.0
s3U1002294	P1012135	5.0
s3U1005546	P1003317	5.0
s3U1008384	P1000097	5.0
s3U1003048	P1004576	5.0
s3U1006372	P1023884	5.0
s3U1000157	P1029587	3.0
s3U1004082	P1026749	4.0
s3U1002572	P1012615	5.0
s3U1004361	P1026077	5.0
s3U1001519	P1012297	5.0
s3U1001958	P1006384	5.0
s3U1002068	P1017380	5.0
s3U1006230	P1031672	5.0
s3U1007671	P1012631	5.0
s3U1004256	P1026807	5.0
s3U1002183	P1021570	4.0
s3U1002544	P1012181	5.0
s3U1001676	P1015558	3.0
s3U1001637	P1009138	5.0
s3U1007862	P1004032	5.0
s3U1003776	P1003805	5.0
s3U1003221	P1009505	2.0
s3U1003929	P1006318	3.0
s3U1000356	P1012181	4.0
s3U1007144	P1016021	5.0
s3U1005742	P1026903	5.0
s3U1004797	P1027537	5.0
s3U1000814	P1031982	5.0
s3U1008228	P1027933	5.0
s3U1001491	P1018762	5.0
s3U1006268	P1027356	5.0
s3U1000244	P1009455	4.0
s3U1005208	P1034611	5.0
s3U1005570	P1027302	5.0
s3U1005244	P1006384	5.0
s3U1003547	P1026848	5.0
s3U1006404	P1000601	5.0
s3U1005089	P1009057	5.0
s3U1001708	P1014413	5.0
s3U1005059	P1027302	5.0
s3U1003361	P1000706	5.0
s3U1003972	P1020655	5.0
s3U1001672	P1024035	5.0
s3U1007535	P1029356	5.0
s3U1004401	P1028562	3.0
s3U1003588	P1010028	5.0
s3U1001582	P1015791	5.0
s3U1001348	P1021350	5.0
s3U1007089	P1008009	3.0
s3U1008437	P1024098	2.0
s3U1006824	P1032540	5.0
s3U1006203	P1007336	5.0
s3U1007285	P1027823	5.0
s3U1001294	P1034611	5.0
s3U1005291	P1025807	5.0
s3U1007209	P1000788	2.0
s3U1006167	P1000074	5.0
s3U1006107	P1024913	5.0
s3U1006296	P1015791	5.0
s3U1005086	P1023256	1.0
s3U1007397	P1021570	4.0
s3U1008589	P1006586	5.0
s3U1005056	P1008009	5.0
s3U1002670	P1003497	5.0
s3U1008433	P1023378	5.0
s3U1001307	P1012297	4.0
s3U1001644	P1018850	5.0
s3U1007892	P1006422	4.0
s3U1000748	P1012297	4.0
s3U1008068	P1029481	4.0
s3U1006437	P1000590	5.0
s3U1006565	P1007415	5.0
s3U1001864	P1022958	4.0
s3U1001904	P1019411	5.0
s3U1001650	P1010631	5.0
s3U1003687	P1017557	5.0
s3U1008219	P1032988	5.0
s3U1007680	P1009723	5.0
s3U1005801	P1032988	5.0
s3U1005329	P1033469	4.0
s3U1003895	P1015414	5.0
s3U1004489	P1020144	5.0
s3U1000909	P1024945	4.0
s3U1000273	P1027219	5.0
s3U1005554	P1018706	5.0
s3U1008189	P1023256	4.0
s3U1004968	P1013816	5.0
s3U1004699	P1013193	5.0
s3U1000875	P1023121	5.0
s3U1002440	P1010923	4.0
s3U1000191	P1013766	1.0
s3U1005295	P1012181	4.0
s3U1000862	P1033144	5.0
s3U1007445	P1021206	5.0
s3U1006732	P1020056	4.0
s3U1002771	P1022063	5.0
s3U1007893	P1016097	4.0
s3U1001108	P1008806	5.0
s3U1003081	P1016097	5.0
s3U1001246	P1005690	3.0
s3U1007332	P1008009	4.0
s3U1006208	P1010923	5.0
s3U1003106	P1008009	5.0
s3U1001949	P1015179	4.0
s3U1006711	P1028342	4.0
s3U1001701	P1027616	5.0
s3U1007565	P1028562	4.0
s3U1000049	P1030500	5.0
s3U1006735	P1003975	5.0
s3U1004572	P1026807	5.0
s3U1001801	P1005797	5.0
s3U1001953	P1021703	5.0
s3U1006334	P1014225	5.0
s3U1000377	P1000601	5.0
s3U1002138	P1031993	5.0
s3U1005391	P1000711	5.0
s3U1007313	P1006805	4.0
s3U1002152	P1012297	5.0
s3U1000179	P1000590	4.0
s3U1004654	P1021350	4.0
s3U1002747	P1015164	5.0
s3U1007042	P1012297	5.0
s3U1004536	P1027302	5.0
s3U1001321	P1006599	5.0
s3U1008074	P1027433	2.0
s3U1007910	P1011532	5.0
s3U1006134	P1026544	1.0
s3U1001590	P1019071	5.0
s3U1005856	P1005893	5.0
s3U1008060	P1033510	5.0
s3U1003066	P1027302	5.0
s3U1004948	P1014102	4.0
s3U1000294	P1026903	5.0
s3U1003046	P1009969	4.0
s3U1006182	P1022598	5.0
s3U1004678	P1031264	4.0
s3U1002904	P1017627	5.0
s3U1005483	P1009057	5.0
s3U1001056	P1032988	5.0
s3U1001649	P1027747	5.0
s3U1004499	P1017517	4.0
s3U1005840	P1024393	4.0
s3U1006962	P1019719	5.0
s3U1002658	P1028562	4.0
s3U1003094	P1015302	5.0
s3U1007571	P1020784	5.0
s3U1004357	P1017489	5.0
s3U1003604	P1006835	3.0
s3U1004152	P1028562	5.0
s3U1004574	P1012662	5.0
s3U1008152	P1028562	5.0
s3U1006247	P1024098	3.0
s3U1007159	P1033560	5.0
s3U1006305	P1026476	4.0
s3U1001416	P1012181	5.0
s3U1000166	P1009217	3.0
s3U1001586	P1027302	2.0
s3U1005037	P1016097	5.0
s3U1001932	P1019188	5.0
s3U1004294	P1016097	5.0
s3U1000783	P1007415	4.0
s3U1002529	P1003975	5.0
s3U1008389	P1029356	1.0
s3U1003292	P1021829	5.0
s3U1003835	P1002070	5.0
s3U1002218	P1024031	5.0
s3U1003725	P1013766	4.0
s3U1007780	P1003975	5.0
s3U1001195	P1024393	4.0
s3U1004651	P1013193	4.0
s3U1008167	P1000590	5.0
s3U1000467	P1003975	1.0
s3U1007780	P1015470	5.0
s3U1008084	P1029602	5.0
s3U1004390	P1027874	5.0
s3U1001302	P1032988	5.0
s3U1002756	P1007415	5.0
s3U1008140	P1002904	4.0
s3U1001265	P1028562	2.0
s3U1003810	P1024708	4.0
s3U1006952	P1021570	5.0
s3U1007841	P1027874	5.0
s3U1000386	P1018579	5.0
s3U1003380	P1020986	5.0
s3U1000685	P1021570	4.0
s3U1006291	P1000287	5.0
s3U1004629	P1001454	3.0
s3U1000974	P1026807	4.0
s3U1007677	P1032016	1.0
s3U1006471	P1010248	4.0
s3U1004256	P1021193	5.0
s3U1005127	P1022296	5.0
s3U1004931	P1002239	5.0
s3U1004946	P1015302	5.0
s3U1003499	P1014051	5.0
s3U1001716	P1007415	5.0
s3U1005433	P1033807	2.0
s3U1004658	P1024933	3.0
s3U1004650	P1000266	5.0
s3U1004284	P1008650	5.0
s3U1007062	P1001982	5.0
s3U1007056	P1009455	5.0
s3U1007326	P1000949	4.0
s3U1005806	P1012297	4.0
s3U1006600	P1006867	4.0
s3U1000407	P1015302	5.0
s3U1003176	P1008324	5.0
s3U1002742	P1020880	5.0
s3U1003118	P1015266	4.0
s3U1000632	P1001860	5.0
s3U1004647	P1006688	1.0
s3U1008230	P1034028	5.0
s3U1004264	P1012181	5.0
s3U1001113	P1019071	5.0
s3U1008410	P1022063	4.0
s3U1006926	P1015302	5.0
s3U1005819	P1030937	5.0
s3U1001220	P1032058	5.0
s3U1002045	P1006422	5.0
s3U1001274	P1028947	1.0
s3U1004041	P1008650	5.0
s3U1006107	P1007985	5.0
s3U1001543	P1004892	4.0
s3U1005388	P1008009	5.0
s3U1005615	P1016097	5.0
s3U1001752	P1030642	4.0
s3U1004050	P1015302	4.0
s3U1007973	P1021364	4.0
s3U1002026	P1020326	5.0
s3U1006751	P1016688	5.0
s3U1002960	P1020326	3.0
s3U1003421	P1016097	5.0
s3U1006319	P1001454	4.0
s3U1000122	P1006043	5.0
s3U1003572	P1010681	5.0
s3U1003610	P1001599	5.0
s3U1002784	P1007415	1.0
s3U1002250	P1031903	5.0
s3U1004030	P1000590	5.0
s3U1006449	P1023256	5.0
s3U1000203	P1029081	5.0
s3U1008300	P1004657	5.0
s3U1003788	P1006805	5.0
s3U1006510	P1010825	5.0
s3U1005530	P1023256	5.0
s3U1003586	P1010923	5.0
s3U1000368	P1032988	5.0
s3U1001143	P1026705	5.0
s3U1003932	P1000590	5.0
s3U1005743	P1032103	5.0
s3U1007233	P1008992	5.0
s3U1003854	P1014502	2.0
s3U1006998	P1021570	5.0
s3U1004267	P1009057	5.0
s3U1000964	P1008269	5.0
s3U1001702	P1000601	3.0
s3U1006573	P1009505	5.0
s3U1005545	P1014102	5.0
s3U1008482	P1000481	5.0
s3U1008226	P1007415	5.0
s3U1006843	P1004032	5.0
s3U1004508	P1004032	4.0
s3U1002693	P1001491	5.0
s3U1005575	P1004034	5.0
s3U1005883	P1000196	4.0
s3U1001674	P1027537	5.0
s3U1000004	P1032584	5.0
s3U1001975	P1030740	4.0
s3U1002187	P1025430	5.0
s3U1007380	P1033592	3.0
s3U1006533	P1033672	5.0
s3U1001779	P1021193	5.0
s3U1004649	P1028229	5.0
s3U1002081	P1032460	5.0
s3U1003162	P1026271	5.0
s3U1003526	P1027302	5.0
s3U1001196	P1033291	3.0
s3U1008566	P1000949	3.0
s3U1007042	P1008650	5.0
s3U1006169	P1012181	1.0
s3U1004662	P1021350	5.0
s3U1004092	P1022228	5.0
s3U1004303	P1008339	5.0
s3U1001964	P1015180	5.0
s3U1003879	P1027302	5.0
s3U1001795	P1006939	5.0
s3U1006306	P1033296	3.0
s3U1002910	P1016097	5.0
s3U1001822	P1003497	5.0
s3U1004950	P1007415	4.0
s3U1001477	P1000601	5.0
s3U1003439	P1000599	5.0
s3U1003961	P1020119	5.0
s3U1005392	P1029506	5.0
s3U1008489	P1005007	5.0
s3U1001914	P1007415	4.0
s3U1007553	P1007266	5.0
s3U1004372	P1011997	4.0
s3U1007534	P1030642	5.0
s3U1000531	P1005797	5.0
s3U1002234	P1024813	5.0
s3U1001241	P1016688	5.0
s3U1004005	P1005078	3.0
s3U1006167	P1026616	5.0
s3U1007264	P1012297	5.0
s3U1000059	P1014102	5.0
s3U1002112	P1000590	3.0
s3U1007199	P1034355	5.0
s3U1007667	P1021703	5.0
s3U1003820	P1011369	5.0
s3U1001573	P1018706	5.0
s3U1002083	P1008650	5.0
s3U1007192	P1015302	4.0
s3U1004740	P1021728	5.0
s3U1007434	P1009723	5.0
s3U1003555	P1003040	5.0
s3U1006520	P1028765	5.0
s3U1008042	P1028863	2.0
s3U1002363	P1019425	4.0
s3U1000086	P1026714	3.0
s3U1004293	P1020784	4.0
s3U1004607	P1034611	4.0
s3U1005872	P1004080	3.0
s3U1008140	P1006604	5.0
s3U1005716	P1032220	5.0
s3U1005129	P1009505	5.0
s3U1005274	P1021570	5.0
s3U1005510	P1000590	5.0
s3U1004759	P1020361	5.0
s3U1002273	P1024062	5.0
s3U1003350	P1007501	5.0
s3U1001459	P1006528	5.0
s3U1002534	P1001785	4.0
s3U1006012	P1033234	4.0
s3U1003053	P1000160	4.0
s3U1003349	P1011369	5.0
s3U1004972	P1006384	5.0
s3U1006674	P1013766	5.0
s3U1003496	P1021364	1.0
s3U1005535	P1033560	5.0
s3U1000293	P1013008	4.0
s3U1004395	P1022108	1.0
s3U1003054	P1008269	5.0
s3U1003001	P1002339	5.0
s3U1001201	P1021703	5.0
s3U1007060	P1026107	3.0
s3U1004262	P1021364	5.0
s3U1006683	P1011435	5.0
s3U1003040	P1004147	5.0
s3U1007213	P1005973	5.0
s3U1006450	P1014379	1.0
s3U1005287	P1005163	5.0
s3U1003005	P1020357	5.0
s3U1004737	P1003709	3.0
s3U1003905	P1002103	5.0
s3U1004385	P1019605	5.0
s3U1008377	P1003707	5.0
s3U1006051	P1028896	5.0
s3U1005107	P1012297	5.0
s3U1000632	P1001390	3.0
s3U1006124	P1026807	5.0
s3U1002798	P1018405	5.0
s3U1008003	P1019184	5.0
s3U1005117	P1027747	1.0
s3U1002958	P1013120	5.0
s3U1007989	P1010851	4.0
s3U1005352	P1018216	5.0
s3U1002810	P1022598	5.0
s3U1001892	P1010825	2.0
s3U1003538	P1021350	5.0
s3U1007007	P1003263	4.0
s3U1008045	P1015633	2.0
s3U1004944	P1034611	5.0
s3U1007977	P1011129	5.0
s3U1004931	P1006659	4.0
s3U1008593	P1016097	5.0
s3U1003302	P1007433	5.0
s3U1007360	P1003403	5.0
s3U1007616	P1034611	5.0
s3U1002542	P1031288	5.0
s3U1002971	P1027537	5.0
s3U1005975	P1018213	5.0
s3U1003267	P1026878	5.0
s3U1008401	P1027747	5.0
s3U1005924	P1004080	5.0
s3U1007949	P1005973	5.0
s3U1004049	P1003707	5.0
s3U1004886	P1012765	5.0
s3U1007952	P1011626	5.0
s3U1001298	P1015147	5.0
s3U1007911	P1015302	3.0
s3U1006957	P1013766	5.0
s3U1007265	P1015558	4.0
s3U1007555	P1020932	4.0
s3U1005067	P1011340	5.0
s3U1000106	P1022035	5.0
s3U1002540	P1002579	5.0
s3U1005866	P1000287	5.0
s3U1007773	P1008992	4.0
s3U1004843	P1021106	3.0
s3U1003205	P1021570	5.0
s3U1006229	P1011588	4.0
s3U1004390	P1013674	5.0
s3U1005945	P1013766	5.0
s3U1006346	P1020784	3.0
s3U1003865	P1024393	5.0
s3U1001520	P1007501	3.0
s3U1001049	P1007415	5.0
s3U1000722	P1032687	5.0
s3U1007086	P1023786	5.0
s3U1004889	P1030029	5.0
s3U1002466	P1000287	5.0
s3U1006913	P1014433	5.0
s3U1002860	P1027302	5.0
s3U1004047	P1007415	5.0
s3U1002068	P1009968	5.0
s3U1002132	P1028562	5.0
s3U1006758	P1006659	5.0
s3U1001913	P1019514	3.0
s3U1008240	P1014051	4.0
s3U1001319	P1022296	5.0
s3U1008551	P1011331	5.0
s3U1000992	P1023256	5.0
s3U1001319	P1006867	3.0
s3U1001557	P1007415	5.0
s3U1003505	P1000274	5.0
s3U1006439	P1004820	5.0
s3U1008425	P1000599	4.0
s3U1000477	P1018368	3.0
s3U1005117	P1015302	1.0
s3U1002753	P1034611	5.0
s3U1007371	P1015984	5.0
s3U1003731	P1022683	4.0
s3U1005497	P1006019	5.0
s3U1000617	P1010570	5.0
s3U1006149	P1027302	5.0
s3U1008401	P1008689	1.0
s3U1000965	P1012297	4.0
s3U1003434	P1018365	3.0
s3U1005048	P1032058	5.0
s3U1007129	P1003497	4.0
s3U1007391	P1032970	4.0
s3U1007205	P1014051	5.0
s3U1007775	P1014674	5.0
s3U1004687	P1022624	3.0
s3U1003611	P1031616	4.0
s3U1006587	P1025143	4.0
s3U1001354	P1013017	4.0
s3U1004093	P1027747	5.0
s3U1004047	P1008650	5.0
s3U1000816	P1027302	4.0
s3U1003488	P1027747	1.0
s3U1004980	P1021350	5.0
s3U1007771	P1032901	1.0
s3U1002873	P1024355	5.0
s3U1006864	P1016097	4.0
s3U1000378	P1009440	4.0
s3U1004417	P1027356	5.0
s3U1001290	P1003805	3.0
s3U1001254	P1015302	5.0
s3U1005856	P1004646	4.0
s3U1005138	P1024982	3.0
s3U1001998	P1013766	5.0
s3U1003868	P1027399	5.0
s3U1004975	P1017517	5.0
s3U1005737	P1032058	5.0
s3U1003832	P1009386	5.0
s3U1003655	P1028562	4.0
s3U1000341	P1029481	5.0
s3U1003930	P1019605	5.0
s3U1002810	P1015613	4.0
s3U1008020	P1021866	5.0
s3U1008571	P1024062	5.0
s3U1006225	P1025328	5.0
s3U1000087	P1016422	5.0
s3U1001129	P1023256	4.0
s3U1006872	P1000074	5.0
s3U1004832	P1027302	5.0
s3U1001969	P1000080	4.0
s3U1002425	P1012297	5.0
s3U1004493	P1028562	1.0
s3U1003141	P1020357	5.0
s3U1007684	P1024241	5.0
s3U1006192	P1023821	5.0
s3U1005236	P1029238	1.0
s3U1003439	P1019411	5.0
s3U1003122	P1021193	5.0
s3U1006606	P1000481	5.0
s3U1003774	P1003497	1.0
s3U1007004	P1000799	5.0
s3U1004556	P1026807	4.0
s3U1002888	P1021350	5.0
s3U1006277	P1007676	5.0
s3U1004323	P1002103	5.0
s3U1004086	P1001881	2.0
s3U1001881	P1032540	5.0
s3U1008278	P1003263	4.0
s3U1001241	P1021570	4.0
s3U1007591	P1000558	4.0
s3U1000665	P1004237	3.0
s3U1006308	P1027356	5.0
s3U1004304	P1033807	1.0
s3U1005864	P1018352	5.0
s3U1001648	P1015302	5.0
s3U1004930	P1032058	5.0
